구분,voca NO,grade ID,grade NO,WordText,WordMeaning,PoS,품사,image ID,WordID(SoundID),WordSymbol,result_json,example_english,example_korean,단어 여부 검수,초등800 포함여부
초등800,11537,초3,1,wash,씻다,1,동사,2143,3532,[wáʃ; wɔ́:ʃ],"{'example_sentence_eng': 'I wash my hands.', 'example_sentence_kor': '나는 손을 씻어요.'}",I wash my hands.,나는 손을 씻어요.,TRUE,
초등800,11538,초3,1,wash,물살 가르는 소리,2,명사,10402,14058,[wáʃ; wɔ́:ʃ],"{'example_sentence_eng': 'The wash is loud.', 'example_sentence_kor': '물살 소리가 시끄러워요.'}",The wash is loud.,물살 소리가 시끄러워요.,TRUE,
초등800,11539,초3,1,wash,빨다,1,동사,9139,16614,[wáʃ; wɔ́:ʃ],"{'example_sentence_eng': 'I wash my clothes.', 'example_sentence_kor': '나는 옷을 빨아요.'}",I wash my clothes.,나는 옷을 빨아요.,TRUE,
초등800,11540,초3,1,wash,"세척제,화장수",2,명사,16479,27207,"[waʃ, wɔːʃ]","{'example_sentence_eng': 'My wash helps my face.', 'example_sentence_kor': '내 화장수가 얼굴을 도와요.'}",My wash helps my face.,내 화장수가 얼굴을 도와요.,TRUE,
초등800,11541,초3,1,watch,손목시계,2,명사,1937,3202,[wáʧ],"{'example_sentence_eng': 'I wear my watch.', 'example_sentence_kor': '나는 손목시계를 차요.'}",I wear my watch.,나는 손목시계를 차요.,TRUE,
초등800,11542,초3,1,watch,시계,2,명사,5761,13843,[wáʧ],"{'example_sentence_eng': 'I see my watch.', 'example_sentence_kor': '내 시계를 봐요.'}",I see my watch.,내 시계를 봐요.,TRUE,
초등800,11543,초3,1,watch,보다,1,동사,7737,16615,[wáʧ],"{'example_sentence_eng': 'I watch the dog.', 'example_sentence_kor': '나는 개를 봐요.'}",I watch the dog.,나는 개를 봐요.,TRUE,
초등800,11544,초3,1,watch,보다,1,동사,7737,16724,[wáʧ],"{'example_sentence_eng': 'I watch the bird.', 'example_sentence_kor': '나는 새를 봐요.'}",I watch the bird.,나는 새를 봐요.,TRUE,
초등800,11545,초3,1,watch,"주의하다,조심하다",1,동사,6394,25849,[wáʧ],"{'example_sentence_eng': 'Watch for cars.', 'example_sentence_kor': '차를 조심해요.'}",Watch for cars.,차를 조심해요.,TRUE,
초등800,11546,초3,1,water,물,2,명사,1281,2069,[wɔ́:tər; wátər],"{'example_sentence_eng': 'I drink water.', 'example_sentence_kor': '나는 물을 마셔요.'}",I drink water.,나는 물을 마셔요.,TRUE,
초등800,11547,초3,1,water,물을 주다,1,동사,12297,16616,[wɔ́:tər; wátər],"{'example_sentence_eng': 'Water the flower.', 'example_sentence_kor': '꽃에 물을 줘요.'}",Water the flower.,꽃에 물을 줘요.,TRUE,
초등800,11548,초3,1,water,군침이 돌다,1,동사,2078,18908,[wɔ́:tər; wátər],"{'example_sentence_eng': 'My mouth waters for food.', 'example_sentence_kor': '내 입에 군침이 돌아요.'}",My mouth waters for food.,내 입에 군침이 돌아요.,TRUE,
초등800,11549,초3,1,water,물속의,3,형용사,11925,30611,"[wɔ́ːtər, wάtər]","{'example_sentence_eng': 'Water fish swim.', 'example_sentence_kor': '물속의 물고기가 수영해요.'}",Water fish swim.,물속의 물고기가 수영해요.,TRUE,
초등800,11550,초3,1,watermelon,수박,2,명사,6900,13643,[wɔ́:tərmèlən],"{'example_sentence_eng': 'I eat watermelon.', 'example_sentence_kor': '나는 수박을 먹어요.'}",I eat watermelon.,나는 수박을 먹어요.,TRUE,
초등800,11551,초6,4,way,"길,방법",2,명사,333,1004,[wéi],"{'example_sentence_eng': 'I found a way.', 'example_sentence_kor': '나는 길을 찾았어요.'}",I found a way.,나는 길을 찾았어요.,TRUE,
초등800,11552,초6,4,way,(특정한) 방향,2,명사,5486,7312,[wéi],"{'example_sentence_eng': 'She goes that way.', 'example_sentence_kor': '그녀는 그쪽으로 가요.'}",She goes that way.,그녀는 그쪽으로 가요.,TRUE,
초등800,11553,초6,4,way,방법,2,명사,1958,17011,[wéi],"{'example_sentence_eng': 'This is my way.', 'example_sentence_kor': '이것은 나의 방법이에요.'}",This is my way.,이것은 나의 방법이에요.,TRUE,
초등800,11554,초3,1,we,우리는,5,대명사,10698,4172,[wí:],"{'example_sentence_eng': 'We play together.', 'example_sentence_kor': '우리는 함께 놀아요.'}",We play together.,우리는 함께 놀아요.,TRUE,
초등800,11555,초5,3,wear,입고 있다,1,동사,2837,4700,[wer],"{'example_sentence_eng': 'She wears a red dress.', 'example_sentence_kor': '그녀는 빨간 드레스를 입고 있어요.'}",She wears a red dress.,그녀는 빨간 드레스를 입고 있어요.,TRUE,
초등800,11556,초5,3,wear,닳다,1,동사,9306,18118,[wέər],"{'example_sentence_eng': 'My shoe wears out.', 'example_sentence_kor': '내 신발이 닳아요.'}",My shoe wears out.,내 신발이 닳아요.,TRUE,
초등800,11557,초5,3,wear,"입다,착용하다,쓰다",1,동사,2837,25851,[wer],"{'example_sentence_eng': 'I wear a hat.', 'example_sentence_kor': '나는 모자를 써요.'}",I wear a hat.,나는 모자를 써요.,TRUE,
초등800,11558,초3,1,weather,날씨,2,명사,709,1132,[wéðər],"{'example_sentence_eng': 'The weather is nice.', 'example_sentence_kor': '날씨가 좋아요.'}",The weather is nice.,날씨가 좋아요.,TRUE,
초등800,11559,초3,1,weather,(역경 등을) 견디다,1,동사,5308,9771,[wéðər],"{'example_sentence_eng': 'We weather the storm.', 'example_sentence_kor': '우리는 폭풍을 견뎌요.'}",We weather the storm.,우리는 폭풍을 견뎌요.,TRUE,
초등800,11560,초3,1,weather,풍화시키다,1,동사,12996,25171,[wéðər],"{'example_sentence_eng': 'Rain weathers the stone.', 'example_sentence_kor': '비가 돌을 풍화시켜요.'}",Rain weathers the stone.,비가 돌을 풍화시켜요.,TRUE,
초등800,11561,초3,1,website,웹사이트,2,명사,2564,4264,[wébsàit],"{'example_sentence_eng': 'I visit a website.', 'example_sentence_kor': '나는 웹사이트를 방문해요.'}",I visit a website.,나는 웹사이트를 방문해요.,TRUE,
초등800,11562,초등,5,wedding,결혼식,2,명사,267,423,[wédiŋ],"{'example_sentence_eng': 'We enjoy the wedding.', 'example_sentence_kor': '우리 결혼식을 즐겨요.'}",We enjoy the wedding.,우리 결혼식을 즐겨요.,TRUE,
초등800,11563,초4,2,week,주,2,명사,3184,5271,[wí:k],"{'example_sentence_eng': 'A week has seven days.', 'example_sentence_kor': '한 주는 일곱 날이에요.'}",A week has seven days.,한 주는 일곱 날이에요.,TRUE,
초등800,11564,초4,2,weekend,주말,2,명사,3190,5283,[wí:kènd],"{'example_sentence_eng': 'I love the weekend.', 'example_sentence_kor': '나는 주말을 좋아해요.'}",I love the weekend.,나는 주말을 좋아해요.,TRUE,
초등800,11565,초등,5,weight,"무게,중량",2,명사,1229,1987,[wéit],"{'example_sentence_eng': 'The weight is heavy.', 'example_sentence_kor': '무게가 무거워요.'}",The weight is heavy.,무게가 무거워요.,TRUE,
초등800,11566,초등,5,weight,역기,2,명사,12997,18911,[wéit],"{'example_sentence_eng': 'I lift the weight.', 'example_sentence_kor': '나는 역기를 들어요.'}",I lift the weight.,나는 역기를 들어요.,TRUE,
초등800,11567,초3,1,welcome,환영하다,1,동사,8498,6526,[wélkəm],"{'example_sentence_eng': 'I welcome my friend.', 'example_sentence_kor': '나는 내 친구를 환영해요.'}",I welcome my friend.,나는 내 친구를 환영해요.,TRUE,
초등800,11568,초3,1,well,잘,4,부사,10717,4805,[wél],"{'example_sentence_eng': 'He sings well.', 'example_sentence_kor': '그가 노래를 잘 불러요.'}",He sings well.,그가 노래를 잘 불러요.,TRUE,
초등800,11569,초3,1,well,우물,2,명사,6697,17013,[wél],"{'example_sentence_eng': 'I see a well.', 'example_sentence_kor': '나는 우물을 봐요.'}",I see a well.,나는 우물을 봐요.,TRUE,
초등800,11570,초3,1,well,"좋은,건강한",3,형용사,7835,26045,[wél],"{'example_sentence_eng': 'She looks well now.', 'example_sentence_kor': '그녀는 지금 좋아요.'}",She looks well now.,그녀는 지금 좋아요.,TRUE,
초등800,11571,초등,5,west,서쪽,2,명사,16194,3018,[wést],"{'example_sentence_eng': 'I go west.', 'example_sentence_kor': '나는 서쪽으로 가요.'}",I go west.,나는 서쪽으로 가요.,TRUE,
초등800,11572,초등,5,wet,젖은,3,형용사,3097,5127,[wét],"{'example_sentence_eng': 'My shoe is wet.', 'example_sentence_kor': '신발이 젖었어요.'}",My shoe is wet.,신발이 젖었어요.,TRUE,
초등800,11573,초등,5,wet,적시다,1,동사,7172,28812,[wet],"{'example_sentence_eng': 'I wet my shoes.', 'example_sentence_kor': '나는 신발을 적셔요.'}",I wet my shoes.,나는 신발을 적셔요.,TRUE,
초등800,11574,초3,1,what,무엇,5,대명사,10655,2026,[wɑt],"{'example_sentence_eng': 'What is your name?', 'example_sentence_kor': '이름이 뭐예요?'}",What is your name?,이름이 뭐예요?,TRUE,
초등800,11575,초6,4,when,언제,4,부사,2304,3777,[wén],"{'example_sentence_eng': 'I ask when to play.', 'example_sentence_kor': '언제 놀지 물어봐요.'}",I ask when to play.,언제 놀지 물어봐요.,TRUE,
초등800,11576,초6,4,when,~할 때,7,접속사,14834,21662,[wén],"{'example_sentence_eng': 'Call me when you come.', 'example_sentence_kor': '올 때 전화해요.'}",Call me when you come.,올 때 전화해요.,TRUE,
초등800,11577,초4,2,where,어디에,4,부사,2274,3729,[wέər],"{'example_sentence_eng': 'Where is my ball?', 'example_sentence_kor': '내 공이 어디에 있나요?'}",Where is my ball?,내 공이 어디에 있나요?,TRUE,
초등800,11578,초3,1,who,누구,5,대명사,2770,1263,[hú:],"{'example_sentence_eng': 'Who is my friend?', 'example_sentence_kor': '누가 내 친구예요?'}",Who is my friend?,누가 내 친구예요?,TRUE,
초등800,11579,초6,4,why,왜,4,부사,2478,4104,[wái],"{'example_sentence_eng': 'Why are you smiling?', 'example_sentence_kor': '왜 웃고 있어요?'}",Why are you smiling?,왜 웃고 있어요?,TRUE,
초등800,11580,초6,4,why,"이유,원인",2,명사,2754,17014,[wái],"{'example_sentence_eng': 'I ask why.', 'example_sentence_kor': '나는 이유를 물어요.'}",I ask why.,나는 이유를 물어요.,TRUE,
초등800,11581,초등,5,wife,아내,2,명사,2145,3534,[wáif],"{'example_sentence_eng': 'My wife is kind.', 'example_sentence_kor': '제 아내는 착해요.'}",My wife is kind.,제 아내는 착해요.,TRUE,
초등800,11582,초4,2,will,~할 것이다,1,동사,14835,4646,[wíl; wəl],"{'example_sentence_eng': 'She will read a book.', 'example_sentence_kor': '그녀는 책을 읽을 거예요.'}",She will read a book.,그녀는 책을 읽을 거예요.,TRUE,
초등800,11583,초4,2,will,의지,2,명사,14837,18915,[wɪl],"{'example_sentence_eng': 'I have strong will.', 'example_sentence_kor': '나는 강한 의지가 있어요.'}",I have strong will.,나는 강한 의지가 있어요.,TRUE,
초등800,11584,초4,2,will,유언,2,명사,14836,21665,[wɪl],"{'example_sentence_eng': 'Dad wrote his will.', 'example_sentence_kor': '아빠가 유언을 썼어요.'}",Dad wrote his will.,아빠가 유언을 썼어요.,TRUE,
초등800,11585,초6,4,win,이기다,1,동사,2027,4526,[wín],"{'example_sentence_eng': 'I win the game.', 'example_sentence_kor': '저는 게임에서 이겨요.'}",I win the game.,저는 게임에서 이겨요.,TRUE,
초등800,11586,초6,4,win,상을 타다,1,동사,8167,18917,[wín],"{'example_sentence_eng': 'We win the prize.', 'example_sentence_kor': '우리는 상을 타요.'}",We win the prize.,우리는 상을 타요.,TRUE,
초등800,11587,초6,4,win,"쟁취하다,획득하다",1,동사,1167,26009,[wín],"{'example_sentence_eng': 'I win a prize.', 'example_sentence_kor': '나는 상을 쟁취해요.'}",I win a prize.,나는 상을 쟁취해요.,TRUE,
초등800,11588,초3,1,wind,바람,2,명사,1333,2145,[wínd],"{'example_sentence_eng': 'Wind blows in the park.', 'example_sentence_kor': '바람이 공원에서 불어요.'}",Wind blows in the park.,바람이 공원에서 불어요.,TRUE,
초등800,11589,초3,1,wind,구불구불하다,1,동사,4551,21292,[wú:nd],"{'example_sentence_eng': 'The road winds.', 'example_sentence_kor': '길이 구불구불해요.'}",The road winds.,길이 구불구불해요.,TRUE,
초등800,11590,초3,1,wind,감다,1,동사,15318,22376,[wáind],"{'example_sentence_eng': 'I wind the clock.', 'example_sentence_kor': '시계를 감아요.'}",I wind the clock.,시계를 감아요.,TRUE,
초등800,11591,초3,1,window,창문,2,명사,3381,5628,[wíndou],"{'example_sentence_eng': 'Look at the window.', 'example_sentence_kor': '창문을 봐요.'}",Look at the window.,창문을 봐요.,TRUE,
초등800,11592,초등,5,wine,포도주,2,명사,3695,6115,[wáin],"{'example_sentence_eng': 'I drink wine.', 'example_sentence_kor': '나는 포도주를 마셔요.'}",I drink wine.,나는 포도주를 마셔요.,TRUE,
초등800,11593,초5,3,winter,겨울,2,명사,239,362,[wíntər],"{'example_sentence_eng': 'I like winter.', 'example_sentence_kor': '저는 겨울을 좋아해요.'}",I like winter.,저는 겨울을 좋아해요.,TRUE,
초등800,11594,초등,5,wish,소원,2,명사,8521,17015,[wíʃ],"{'example_sentence_eng': 'My wish comes true.', 'example_sentence_kor': '내 소원이 이루어져요.'}",My wish comes true.,내 소원이 이루어져요.,TRUE,
초등800,11595,초4,2,with,~와 함께,6,전치사,2466,4080,[wíθ; wið],"{'example_sentence_eng': 'I play with my friend.', 'example_sentence_kor': '나는 친구와 함께 놀아요.'}",I play with my friend.,나는 친구와 함께 놀아요.,TRUE,
초등800,11596,초4,2,with,~으로,6,전치사,7197,21669,[wíθ; wíð],"{'example_sentence_eng': 'I draw with a crayon.', 'example_sentence_kor': '나는 크레용으로 그려요.'}",I draw with a crayon.,나는 크레용으로 그려요.,TRUE,
초등800,11597,초등,5,woman,여자,2,명사,2347,3866,[wúmən],"{'example_sentence_eng': 'The woman is kind.', 'example_sentence_kor': '여자가 착해요.'}",The woman is kind.,여자가 착해요.,TRUE,
초등800,11598,초등,5,wood,나무,2,명사,682,1096,[wúd],"{'example_sentence_eng': 'The wood is big.', 'example_sentence_kor': '나무가 커요.'}",The wood is big.,나무가 커요.,TRUE,
초등800,11599,초등,5,word,낱말,2,명사,731,1161,[wə́:rd],"{'example_sentence_eng': 'This word is fun.', 'example_sentence_kor': '이 낱말은 재미있어요.'}",This word is fun.,이 낱말은 재미있어요.,TRUE,
초등800,11600,초등,5,word,"말,소식,정보",2,명사,7688,30578,[wəːrd],"{'example_sentence_eng': 'I say one word.', 'example_sentence_kor': '나는 한 단어 말해요.'}",I say one word.,나는 한 단어 말해요.,TRUE,
초등800,11601,초3,1,work,효과가 있다,1,동사,3956,17658,[wə:rk],"{'example_sentence_eng': 'This tool works fine.', 'example_sentence_kor': '이 도구가 효과가 있어요.'}",This tool works fine.,이 도구가 효과가 있어요.,TRUE,
초등800,11602,초3,1,work,"작동하다,일하다",1,동사,9882,18122,[wə́:rk],"{'example_sentence_eng': 'The clock works.', 'example_sentence_kor': '시계가 작동해요.'}",The clock works.,시계가 작동해요.,TRUE,
초등800,11603,초3,1,work,"작품,일",2,명사,5797,18123,[wə́:rk],"{'example_sentence_eng': 'I work at school.', 'example_sentence_kor': '나는 학교에서 일해요.'}",I work at school.,나는 학교에서 일해요.,TRUE,
초등800,11604,초3,1,work,노력,2,명사,8519,25531,[wə́ːrk],"{'example_sentence_eng': 'I work with my effort.', 'example_sentence_kor': '나는 노력하며 일해요.'}",I work with my effort.,나는 노력하며 일해요.,TRUE,
초등800,11605,초3,1,work,"일,직장,직업",2,명사,2823,25969,[wə́:rk],"{'example_sentence_eng': 'I go to work.', 'example_sentence_kor': '나는 직장에 가요.'}",I go to work.,나는 직장에 가요.,TRUE,
초등800,11606,초3,1,work,"(약 등이) 작용하다,듣다",1,동사,3809,27208,[wəːrk],"{'example_sentence_eng': 'The medicine works well.', 'example_sentence_kor': '약이 잘 작용해요.'}",The medicine works well.,약이 잘 작용해요.,TRUE,
초등800,11607,초3,1,work,작업,2,명사,2893,29134,[wə́:rk],"{'example_sentence_eng': 'The work is fun.', 'example_sentence_kor': '작업이 재미있어요.'}",The work is fun.,작업이 재미있어요.,TRUE,
초등800,11608,초5,3,world,세계,2,명사,8193,3111,[wə́:rld],"{'example_sentence_eng': 'Our world is very big.', 'example_sentence_kor': '우리 세계가 매우 커요.'}",Our world is very big.,우리 세계가 매우 커요.,TRUE,
초등800,11609,초4,2,write,쓰다,1,동사,2131,3514,[ráit],"{'example_sentence_eng': 'I write with a pen.', 'example_sentence_kor': '나는 펜으로 써요.'}",I write with a pen.,나는 펜으로 써요.,TRUE,
초등800,11610,초6,4,wrong,"틀린,잘못된",3,형용사,10626,1101,[rɔ́:ŋ],"{'example_sentence_eng': 'This answer is wrong.', 'example_sentence_kor': '이 답이 틀려요.'}",This answer is wrong.,이 답이 틀려요.,TRUE,
초등800,11611,초등,5,yeah,그래,9,숙어/관용어,5276,9732,[jέə],"{'example_sentence_eng': 'Yeah, I like it.', 'example_sentence_kor': '그래, 나도 좋아요.'}","Yeah, I like it.","그래, 나도 좋아요.",TRUE,
초등800,11612,초3,1,year,"년,해",2,명사,10631,1196,[jɪər],"{'example_sentence_eng': 'One year has twelve months.', 'example_sentence_kor': '한 해에는 열두 달이 있어요.'}",One year has twelve months.,한 해에는 열두 달이 있어요.,TRUE,
초등800,11613,초3,1,yellow,겁 많은,3,형용사,4604,21439,[jélou],"{'example_sentence_eng': 'Sam is yellow.', 'example_sentence_kor': '샘이 겁 많아요.'}",Sam is yellow.,샘이 겁 많아요.,TRUE,
