,"*중고등1200 교육부 지정 영단어의 영어 데이터 > 워드P에서 해당 단어의 모든 다의어 리스트업
*중등 교과서 영단어의 영어 데이터 > 워드P에서 해당 단어의 모든 다의어 리스트업",,,,,,,,,,,,,,,
중고등1200,2502,중3,8,row,"행,가로줄",2,명사,1054,5334,[róu],"In the garden, the elegant rows of vibrant flowers added much charm to the landscape.",정원에서 생기 넘치는 꽃들이 우아한 행을 이루며 풍경에 큰 매력을 더했어요.,TRUE,,,
중고등1200,2503,중3,8,rub,문지르다,1,동사,1628,2694,[rʌ́b],"After finishing his work, he decided to rub his tired eyes and stretch his neck.",일을 마친 후 피곤한 눈을 문지르고 목을 쭉 늘렸어요.,TRUE,,,
중고등1200,2504,중3,8,ruin,손상시키다,1,동사,4371,31196,[rúːin],"The harsh winter storm managed to ruin the old, cherished family heirloom in our attic.",혹독한 겨울 폭풍이 우리 다락방에 있는 오래되고 소중한 가족 유산을 손상시켰어요.,TRUE,,,
중고등1200,2505,중3,8,ruin,망치다,1,동사,6273,18004,[rú:in],"During the renovation, he accidentally ruined the expensive vase by knocking it off the table.",공사 중에 그는 실수로 비싼 꽃병을 탁자에서 떨어뜨려 망쳤어요.,TRUE,,,
중고등1200,2506,중3,8,ruin,"붕괴,파멸",2,명사,3646,6037,[rú:in],"After years of conflict, the ancient castle stood in total ruin, representing the kingdom's collapse.",오랜 분쟁 끝에 고대 성은 온전히 붕괴되어 왕국의 파멸을 상징했어요.,TRUE,,,
중고등1200,2507,중3,8,scratch,"긁다,긁적이다",1,동사,68,25922,[skrǽʧ],I often scratch my arm when I feel an annoying itch during rainy afternoon walks.,나는 비 오는 오후 산책 중에 귀찮은 간지러움이 느껴질 때 자주 긁어요.,TRUE,,,
중고등1200,2508,중3,8,scratch,할퀴다,1,동사,3794,6276,[skrǽʧ],The curious black cat began to scratch the pristine wooden cabinet with its sharp claws.,호기심 많은 검은 고양이가 예쁜 나무 찬장을 할퀴기 시작했어요.,TRUE,,,
중고등1200,2509,중3,8,scratch,긁힌 자국,2,명사,3794,20592,[skrǽʧ],I noticed a long scratch on the old wooden table after arranging the delicate antiques.,오래된 나무 탁자에 섬세한 골동품들을 놓은 후에 긴 긁힌 자국을 발견했어요.,TRUE,,,
중고등1200,2510,중3,8,settle,(편하게)앉히다,1,동사,2191,31263,[sétl],He tried to settle the old wooden chair comfortably by placing it near the fireplace.,그는 오래된 나무 의자를 편하게 앉히려고 벽난로 옆에 두었어요.,TRUE,,,
중고등1200,2511,중3,8,settle,해결하다,1,동사,3815,6312,[sétl],"After a long discussion, the committee managed to settle all complex disputes regarding the project.",긴 논의 끝에 위원회는 프로젝트 관련 모든 복잡한 분쟁들을 해결했어요.,TRUE,,,
중고등1200,2512,중3,8,settle,결제하다,1,동사,4093,23742,[sétl],"I needed to settle my bill quickly, so I paid at the counter before leaving.",저는 식당을 떠나기 전에 계산서를 빠르게 결제했어요.,TRUE,,,
중고등1200,2513,중3,8,settle,자리를 잡다,1,동사,6346,17356,[sétl],"After years of travelling, I finally decided to settle down permanently in a peaceful town.","수년간의 여행 후에, 나는 결국 평화로운 마을에 자리를 잡기로 결정했어요.",TRUE,,,
중고등1200,2514,중3,8,settle,안주하다,1,동사,13422,21142,[sétl],"After many challenging years working abroad, he decided to settle instead of taking more risks.","해외에서 힘든 몇 년을 보낸 후에, 그는 더 이상의 위험을 감수하지 않고 안주하기로 결심했어요.",TRUE,,,
중고등1200,2515,중3,8,shade,감추다,1,동사,1280,23743,[ʃéid],The clever agent shades the confidential report behind a stack of newspapers to hide it.,영리한 요원은 신문 뭉치 뒤에 기밀 보고서를 감추기 위해 두었어요.,TRUE,,,
중고등1200,2516,중3,8,shade,그늘,2,명사,525,823,[ʃéid],"During the hot summer afternoon, the large tree cast a cool relaxing shade for us.","뜨거운 여름 오후에, 큰 나무가 우리에게 시원하고 편안한 그늘을 제공했어요.",TRUE,,,
중고등1200,2517,중3,8,shade,명암,2,명사,4784,18761,[ʃéid],The artist skillfully used variations of shade to bring depth and contrast to the painting.,그 화가는 그림에 깊이와 명암을 더하기 위해 다양한 음영을 능숙하게 사용했어요.,TRUE,,,
중고등1200,2518,중3,8,shut,닫다,1,동사,858,1372,[ʃʌ́t],"Before leaving the room, please shut every window, door, and cabinet to maintain proper security.","방을 떠나기 전에 모든 창문, 문, 그리고 찬장을 꼭 닫아 줘요.",TRUE,,,
중고등1200,2519,중3,8,sight,"광경,풍경",2,명사,416,666,[sáit],"Yesterday evening, I witnessed an extraordinary sight of cascading waterfalls amidst the serene forest setting.","어제 저녁, 고요한 숲 속에서 떨어지는 폭포의 놀라운 광경을 목격했어요.",TRUE,,,
중고등1200,2520,중3,8,sight,"보기,시야",2,명사,1439,27244,[sait],Walking along the seaside at sunrise provided a breathtaking sight of sparkling waters and sky.,해돋이 때 해변을 걷다 보니 반짝이는 물과 넓은 하늘의 멋진 시야를 즐길 수 있었어요.,TRUE,,,
중고등1200,2521,중3,8,sight,시력,2,명사,2048,19749,[sáit],"During his annual checkup, the skilled optometrist confirmed that his sight remained clear and excellent.","연례 검진 동안, 숙련된 검안사가 그의 시력이 여전히 명료하고 뛰어난 상태임을 확인했어요.",TRUE,,,
중고등1200,2522,중3,8,sight,명소,2,명사,6762,20167,[sáit],The charming historic bridge is an unforgettable sight for every curious visitor who comes here.,매력적인 유서 깊은 다리는 모든 호기심 많은 방문객이 꼭 봐야 할 명소로 자리 잡았어요.,TRUE,,,
중고등1200,2523,중3,8,slave,노예,2,명사,4368,1210,[sléiv],The slave suffered continuous sorrow and unbearable hardship while still dreaming of his eventual freedom.,그 노예는 끊임없는 슬픔과 견딜 수 없는 고난을 겪으면서도 언젠가 자유로워질 날을 꿈꾸었어요.,TRUE,,,
중고등1200,2524,중3,8,smash,"때려부수다,격파하다",1,동사,3487,5798,[smǽʃ],The stuntman will smash the old car into pieces during the elaborate movie stunt today.,오늘 정교한 영화 스턴트 동안 스턴트맨이 오래된 자동차를 여러 조각으로 때려부수었어요.,TRUE,,,
중고등1200,2525,중3,8,smash,세게 치다,1,동사,3487,21159,[smǽʃ],"During the match, the soccer player tried to smash the ball forcefully across the field.",경기 중에 그 축구 선수는 공을 세게 쳐서 필드를 가로질렀어요.,TRUE,,,
중고등1200,2526,중3,8,smash,"충돌하다,부딧히다",1,동사,9701,30811,[smæʃ],"In a crowded street during rush hour, a speeding car smash into a parked truck.",혼잡한 도로에서 러시아워 동안 한 빠른 자동차가 주차된 트럭에 부딪혔어요.,TRUE,,,
중고등1200,2527,중3,8,smoke,담배를 피우다,1,동사,869,1387,[smóuk],"After his exhausting long work shift, he decided to smoke a cigarette near the station.",긴 고된 근무 후에 그는 역 근처에서 담배를 피우기로 결심했어요.,TRUE,,,
중고등1200,2528,중3,8,smoke,담배를 피우다,1,동사,869,19391,[smóuk],"After a tiring day, he quickly stepped outside to smoke a cigarette calmly before dinner.","피곤한 하루를 보낸 후, 그는 저녁 식사 전에 담배를 피우기 위해 빠르게 밖으로 나갔어요.",TRUE,,,
중고등1200,2529,중3,8,smoke,훈제로 하다,1,동사,12794,18038,[smóuk],The chef decided to smoke the salmon slowly in the wood-fired oven for extra flavor.,요리사는 특별한 풍미를 위해 나무불로 연어를 천천히 훈제했어요.,TRUE,,,
중고등1200,2530,중3,8,smoke,연기,2,명사,15841,25799,[smóuk],Thick smoke from the bonfire unexpectedly invaded our backyard during the unexpectedly cool summer evening.,"모닥불에서 짙은 연기가 예기치 않게 우리 뒷마당에 퍼졌고, 모두를 놀라게 했어요.",TRUE,,,
중고등1200,2531,중3,8,snap,(손으로) 딱 소리 내다,1,동사,1045,1661,[snǽp],She quickly made a sharp snap with her fingers to gain everyone's sudden attention promptly.,그녀는 갑자기 모두의 시선을 끌기 위해 손가락으로 딱 소리를 냈어요.,TRUE,,,
중고등1200,2532,중3,8,snap,사진을 찍다,1,동사,5581,29022,[snæp],"During the festival, I quickly decided to snap an unforgettable picture of the lively crowd.",행사 기간 중 나는 활기찬 군중의 잊지 못할 사진을 빨리 찍기로 했어요.,TRUE,,,
중고등1200,2533,중3,8,snap,쏘아붙이다,1,동사,12966,18779,[snǽp],"When her anger flared unexpectedly, she would snap harsh words at everyone in the meeting.","그녀의 분노가 예기치 않게 치솟으면, 회의에서 모두에게 쏘아붙이는 험한 말을 해요.",TRUE,,,
중고등1200,2534,중3,8,snap,(날카로운 소리를 내며) 닫거나 열다,1,동사,14240,30563,[snæp],"During the storm, the old gate snapped open loudly as the fierce wind blew powerfully.",폭풍 속에서 낡은 문이 강한 바람에 날카로운 소리를 내며 세차게 열렸어요.,TRUE,,,
중고등1200,2535,중3,8,snap,툭 부러지다,1,동사,16369,27297,[snæp],"When I applied excessive force to the delicate branch, it suddenly snapped into two pieces.",예민한 가지에 너무 많은 힘을 가하자 갑자기 툭 부러졌어요.,TRUE,,,
중고등1200,2536,중3,8,soldier,군인,2,명사,487,771,[sóuldʒər],The brave soldier fought tirelessly in difficult battle conditions while protecting his country's freedom courageously.,용감한 군인은 힘들고 어려운 전투 상황 속에서 우리나라의 불멸의 소중한 자유를 위해 정말 끊임없이 싸웠어요.,TRUE,,,
중고등1200,2537,중3,8,species,종,2,명사,3170,5254,[spí:ʃi:z],"The tropical rainforest houses many unique species that contribute to our planet's delicate, important balance.",열대 우림에는 지구의 섬세하고 중요한 균형에 기여하는 다양한 독특한 종들이 살고 있어요.,TRUE,,,
중고등1200,2538,중3,8,spell,"철자하다,철자를 말하다(쓰다)",1,동사,3411,5678,[spél],I always spell all challenging words carefully when speaking in front of my curious classmates.,나는 호기심 많은 반 친구들 앞에서 말할 때 항상 어려운 단어들을 한 글자씩 철자해요.,TRUE,,,
중고등1200,2539,중3,8,spell,"마법,주술",2,명사,1096,20178,[spél],The ancient book contained a mysterious spell that could summon powerful enchantments during midnight rituals.,고대 책에는 한밤중 의식에서 강력한 마법을 소환할 수 있는 신비로운 주술이 포함되어 있었어요.,TRUE,,,
중고등1200,2540,중3,8,stable,마구간,2,명사,1091,21637,[stéibl],"The stable, a spacious building, safely housed many magnificent horses during the bright morning hours.",넓은 마구간은 밝은 아침에 많은 아름다운 말들을 안전하게 보호하고 있었어요.,TRUE,,,
중고등1200,2541,중3,8,stable,안정된,3,형용사,2189,3606,[stéibl],"The building maintained a perfectly stable structure, consistently calming local residents during unexpected severe storms.","이 건물은 완벽하게 안정된 구조를 유지하며, 뜻밖의 거센 폭풍우에도 지역 주민들을 꾸준히 안심시켰어요.",TRUE,,,
중고등1200,2542,중3,8,steam,찌다,1,동사,12970,18796,[stí:m],I decided to steam fresh vegetables properly today because they remain crunchy and tastefully nutritious.,저는 오늘 신선한 채소들을 적절하게 쪄서 아삭하고 맛있게 유지되도록 했어요.,TRUE,,,
중고등1200,2543,중3,8,steam,"김,증기",2,명사,10762,9760,[stí:m],Fresh steam gracefully filled the room as it rose from boiling water in the kettle.,끓는 물이 담긴 주전자에서 신선한 증기가 우아하게 방을 채웠어요.,TRUE,,,
중고등1200,2544,중3,8,steel,강철,2,명사,3408,226,[stí:l],"The new skyscraper was built entirely from durable steel, ensuring its strength against harsh climates.",새로운 초고층 건물은 강철로 완전히 지어져 혹독한 기후에도 강한 구조를 유지했어요.,TRUE,,,
중고등1200,2545,중3,8,stir,불러일으키다,1,동사,148,31213,[stəːr],"The stirring, beautiful music began to stir exceptionally strong emotions within the crowded concert hall.",멋진 음악이 붐비는 콘서트 홀 안에서 특별히 강한 감정을 불러일으켰어요.,TRUE,,,
